site,site.code,year,date,doy,week,observer,habitat,habitat.code,transect.section,habitat.tsection,plant.species,flower.count,notes
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,0to5,w-0to5,Prunella.vulgaris,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,0to5,w-0to5,Senecio.integerrimus,2,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,0to5,w-0to5,Taraxacum.officinale,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,0to5,w-0to5,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,0to5,w-0to5,Veratrum.tenuipetalum,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Aconitum.columbianum,31,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Anticlea.elegans,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Descurainia.incana,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Epilobium.sp,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Erigeron.elatior,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Geum.aleppicum,6,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Heracleum.sphondylium,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Ligusticum.porteri,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Mertensia.ciliata,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Prunella.vulgaris,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Senecio.integerrimus,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Taraxacum.officinale,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,5to10,w-5to10,Veratrum.tenuipetalum,2,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Aconitum.columbianum,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Anticlea.elegans,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Descurainia.incana,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Epilobium.sp,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Erigeron.elatior,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Geum.aleppicum,8,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Heracleum.sphondylium,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Ligusticum.porteri,18,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Mertensia.ciliata,26,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Prunella.vulgaris,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Senecio.integerrimus,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Taraxacum.officinale,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,10to15,w-10to15,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Anticlea.elegans,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Descurainia.incana,8,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Epilobium.sp,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Erigeron.elatior,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Geum.aleppicum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Heracleum.sphondylium,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Ligusticum.porteri,31,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Mertensia.ciliata,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Prunella.vulgaris,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Senecio.integerrimus,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Taraxacum.officinale,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,15to20,w-15to20,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Aconitum.columbianum,84,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Anticlea.elegans,102,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Descurainia.incana,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Epilobium.sp,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Erigeron.elatior,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Geranium.richardsonii,11,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Geum.aleppicum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Heracleum.sphondylium,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Ligusticum.porteri,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Mertensia.ciliata,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Prunella.vulgaris,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Senecio.integerrimus,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Taraxacum.officinale,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,20to25,w-20to25,Veratrum.tenuipetalum,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Anticlea.elegans,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Descurainia.incana,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Epilobium.sp,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Erigeron.elatior,3,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Geum.aleppicum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Heracleum.sphondylium,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Ligusticum.porteri,28,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Mertensia.ciliata,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Prunella.vulgaris,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Senecio.integerrimus,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Taraxacum.officinale,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Valeriana.occidentalis,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,25to30,w-25to30,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Anticlea.elegans,13,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Descurainia.incana,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Epilobium.sp,2,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Erigeron.elatior,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Geranium.richardsonii,2,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Geum.aleppicum,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Heracleum.sphondylium,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Ligusticum.porteri,3,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Mertensia.ciliata,15,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Prunella.vulgaris,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Senecio.integerrimus,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Taraxacum.officinale,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,30to35,w-30to35,Veratrum.tenuipetalum,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Anticlea.elegans,163,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Descurainia.incana,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Epilobium.sp,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Erigeron.elatior,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Geum.aleppicum,2,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Heracleum.sphondylium,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Ligusticum.porteri,8,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Mertensia.ciliata,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Potentilla.pulcherrima,1,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Prunella.vulgaris,4,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Senecio.integerrimus,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Taraxacum.officinale,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,7-Jul-15,188,8,JEO,wet,w,35to40,w-35to40,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Aconitum.columbianum,8,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Anticlea.elegans,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Arnica.parryi,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Fragaria.virginiana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Helianthella.quinquenervis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Lathyrus.leucanthus,4,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Potentilla.pulcherrima,9,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Pseudocymopterus.montanus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Vicia.americana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,0to5,a-0to5,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Anticlea.elegans,25,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Arnica.parryi,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Fragaria.virginiana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Helianthella.quinquenervis,1,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Lathyrus.leucanthus,3,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Potentilla.pulcherrima,1,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Pseudocymopterus.montanus,2,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Vicia.americana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,5to10,a-5to10,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Anticlea.elegans,25,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Arnica.parryi,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Fragaria.virginiana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Helianthella.quinquenervis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Lathyrus.leucanthus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Pseudocymopterus.montanus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Vicia.americana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,10to15,a-10to15,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Anticlea.elegans,71,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Arnica.parryi,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Fragaria.virginiana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Helianthella.quinquenervis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Lathyrus.leucanthus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Pseudocymopterus.montanus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Vicia.americana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,15to20,a-15to20,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Anticlea.elegans,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Arnica.parryi,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Fragaria.virginiana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Helianthella.quinquenervis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Lathyrus.leucanthus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Potentilla.pulcherrima,4,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Pseudocymopterus.montanus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Vicia.americana,12,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,20to25,a-20to25,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Anticlea.elegans,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Arnica.parryi,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Fragaria.virginiana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Helianthella.quinquenervis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Lathyrus.leucanthus,2,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Potentilla.pulcherrima,2,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Pseudocymopterus.montanus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Vicia.americana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,25to30,a-25to30,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Anticlea.elegans,9,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Arnica.parryi,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Fragaria.virginiana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Geranium.richardsonii,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Helianthella.quinquenervis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Lathyrus.leucanthus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Potentilla.pulcherrima,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Pseudocymopterus.montanus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Veratrum.tenuipetalum,1,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Vicia.americana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,30to35,a-30to35,Valeriana.occidentalis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Aconitum.columbianum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Anticlea.elegans,5,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Arnica.parryi,2,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Fragaria.virginiana,1,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Geranium.richardsonii,2,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Helianthella.quinquenervis,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Lathyrus.leucanthus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Potentilla.pulcherrima,4,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Pseudocymopterus.montanus,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Veratrum.tenuipetalum,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Vicia.americana,0,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,35to40,a-35to40,Valeriana.occidentalis,1,NA
Gothic.Spires,GS,2015,10-Jul-15,191,9,CAJ+JAB,aspen,a,habitat,a-habitat,Ligusticum.porteri,NA,NA
