habitat,site,site.code,year,week,doy,plant.species,transect.section,flw.count.mean,flw.count.sum,flw.count.mean.per.meter
wet,Copper.Creek,CC,2023,4,165,Mertensia.fusiformis,40-60,62,62,6.2
wet,Copper.Creek,CC,2023,4,165,Mertensia.fusiformis,60-80,41,41,4.1
wet,Copper.Creek,CC,2023,4,165,Ranunculus.inamoenus,0-20,1,1,0.1
wet,Copper.Creek,CC,2023,4,165,Salix.wolfii,0-20,22,22,2.2
wet,Copper.Creek,CC,2023,4,165,Valeriana.occidentalis,20-40,35,35,3.5
wet,Copper.Creek,CC,2023,4,165,Valeriana.occidentalis,60-80,8,8,0.8
wet,Copper.Creek,CC,2023,4,165,Viola.praemorsa,40-60,2,2,0.2
wet,Copper.Creek,CC,2023,5,171,Hydrophyllum.capitatum,40-60,7,7,0.7
wet,Copper.Creek,CC,2023,5,171,Hydrophyllum.capitatum,80-100,2,2,0.2
wet,Copper.Creek,CC,2023,5,171,Mertensia.fusiformis,20-40,11,11,1.1
wet,Copper.Creek,CC,2023,5,171,Mertensia.fusiformis,40-60,31,31,3.1
wet,Copper.Creek,CC,2023,5,171,Mertensia.fusiformis,60-80,18,18,1.8
wet,Copper.Creek,CC,2023,5,171,Ranunculus.inamoenus,0-20,1,1,0.1
wet,Copper.Creek,CC,2023,5,171,Salix.wolfii,0-20,65,65,6.5
wet,Copper.Creek,CC,2023,5,171,Valeriana.occidentalis,20-40,63,63,6.3
wet,Copper.Creek,CC,2023,5,171,Valeriana.occidentalis,60-80,14,14,1.4
wet,Copper.Creek,CC,2023,5,171,Viola.adunca,80-100,1,1,0.1
wet,Copper.Creek,CC,2023,5,171,Viola.praemorsa,0-20,3,3,0.3
wet,Copper.Creek,CC,2023,5,171,Viola.praemorsa,20-40,4,4,0.4
wet,Copper.Creek,CC,2023,5,171,Viola.praemorsa,40-60,1,1,0.1
wet,Copper.Creek,CC,2023,5,171,Viola.praemorsa,60-80,7,7,0.7
wet,Copper.Creek,CC,2023,5,171,Viola.praemorsa,80-100,3,3,0.3
wet,Copper.Creek,CC,2023,6,178,Hydrophyllum.capitatum,80-100,6,6,0.6
wet,Copper.Creek,CC,2023,6,178,Hydrophyllum.fendleri,40-60,10,10,1
wet,Copper.Creek,CC,2023,6,178,Lupinus.bakeri,20-40,3,3,0.3
wet,Copper.Creek,CC,2023,6,178,Lupinus.bakeri,60-80,1,1,0.1
wet,Copper.Creek,CC,2023,6,178,Ranunculus.inamoenus,0-20,2,2,0.2
wet,Copper.Creek,CC,2023,6,178,Ranunculus.inamoenus,20-40,1,1,0.1
wet,Copper.Creek,CC,2023,6,178,Salix.wolfii,0-20,2,2,0.2
wet,Copper.Creek,CC,2023,6,178,Taraxacum.officinale,60-80,2,2,0.2
wet,Copper.Creek,CC,2023,6,178,Valeriana.occidentalis,0-20,5,5,0.5
wet,Copper.Creek,CC,2023,6,178,Valeriana.occidentalis,20-40,9,9,0.9
wet,Copper.Creek,CC,2023,6,178,Valeriana.occidentalis,60-80,7,7,0.7
wet,Copper.Creek,CC,2023,6,178,Viola.praemorsa,80-100,3,3,0.3
wet,Copper.Creek,CC,2023,7,186,Hydrophyllum.fendleri,40-60,29,29,2.9
wet,Copper.Creek,CC,2023,7,186,Lathyrus.leucanthus,20-40,2,2,0.2
wet,Copper.Creek,CC,2023,7,186,Lathyrus.leucanthus,40-60,5,5,0.5
wet,Copper.Creek,CC,2023,7,186,Ligusticum.porteri,60-80,4,4,0.4
wet,Copper.Creek,CC,2023,7,186,Ligusticum.porteri,80-100,1,1,0.1
wet,Copper.Creek,CC,2023,7,186,Lupinus.bakeri,20-40,202,202,20.2
wet,Copper.Creek,CC,2023,7,186,Lupinus.bakeri,40-60,174,174,17.4
wet,Copper.Creek,CC,2023,7,186,Lupinus.bakeri,60-80,505,505,50.5
wet,Copper.Creek,CC,2023,7,186,Maianthemum.stellatum,0-20,3,3,0.3
wet,Copper.Creek,CC,2023,7,186,Taraxacum.officinale,0-20,1,1,0.1
wet,Copper.Creek,CC,2023,7,186,Taraxacum.officinale,60-80,1,1,0.1
wet,Copper.Creek,CC,2023,7,186,Valeriana.occidentalis,0-20,4,4,0.4
wet,Copper.Creek,CC,2023,7,186,Valeriana.occidentalis,20-40,7,7,0.7
wet,Copper.Creek,CC,2023,8,192,Geranium.richardsonii,20-40,2,2,0.2
wet,Copper.Creek,CC,2023,8,192,Hydrophyllum.fendleri,0-20,4,4,0.4
wet,Copper.Creek,CC,2023,8,192,Hydrophyllum.fendleri,40-60,15,15,1.5
wet,Copper.Creek,CC,2023,8,192,Lathyrus.leucanthus,40-60,1,1,0.1
wet,Copper.Creek,CC,2023,8,192,Lathyrus.leucanthus,80-100,26,26,2.6
wet,Copper.Creek,CC,2023,8,192,Ligusticum.porteri,0-20,1,1,0.1
wet,Copper.Creek,CC,2023,8,192,Ligusticum.porteri,20-40,1,1,0.1
wet,Copper.Creek,CC,2023,8,192,Ligusticum.porteri,40-60,14,14,1.4
wet,Copper.Creek,CC,2023,8,192,Ligusticum.porteri,60-80,2,2,0.2
wet,Copper.Creek,CC,2023,8,192,Ligusticum.porteri,80-100,17,17,1.7
wet,Copper.Creek,CC,2023,8,192,Lupinus.bakeri,20-40,29,29,2.9
wet,Copper.Creek,CC,2023,8,192,Lupinus.bakeri,40-60,96,96,9.6
wet,Copper.Creek,CC,2023,8,192,Lupinus.bakeri,60-80,481,481,48.1
wet,Copper.Creek,CC,2023,8,192,Lupinus.bakeri,80-100,10,10,1
wet,Copper.Creek,CC,2023,8,192,Potentilla.pulcherrima,20-40,6,6,0.6
wet,Copper.Creek,CC,2023,8,192,Potentilla.pulcherrima,40-60,2,2,0.2
wet,Copper.Creek,CC,2023,8,192,Potentilla.pulcherrima,60-80,7,7,0.7
wet,Copper.Creek,CC,2023,8,192,Potentilla.pulcherrima,80-100,1,1,0.1
wet,Copper.Creek,CC,2023,8,192,Senecio.integerrimus,60-80,2,2,0.2
wet,Copper.Creek,CC,2023,8,192,Vicia.americana,60-80,3,3,0.3
wet,Copper.Creek,CC,2023,9,198,Aconitum.columbianum,0-20,41,41,4.1
wet,Copper.Creek,CC,2023,9,198,Collomia.linearis,20-40,13,13,1.3
wet,Copper.Creek,CC,2023,9,198,Collomia.linearis,60-80,12,12,1.2
wet,Copper.Creek,CC,2023,9,198,Collomia.linearis,80-100,25,25,2.5
wet,Copper.Creek,CC,2023,9,198,Delphinium.barbeyi,20-40,1,1,0.1
wet,Copper.Creek,CC,2023,9,198,Delphinium.barbeyi,40-60,22,22,2.2
wet,Copper.Creek,CC,2023,9,198,Delphinium.barbeyi,60-80,11,11,1.1
wet,Copper.Creek,CC,2023,9,198,Dugaldia.hoopesii,60-80,6,6,0.6
wet,Copper.Creek,CC,2023,9,198,Helianthella.quinquenervis,20-40,4,4,0.4
wet,Copper.Creek,CC,2023,9,198,Helianthella.quinquenervis,40-60,9,9,0.9
wet,Copper.Creek,CC,2023,9,198,Helianthella.quinquenervis,80-100,1,1,0.1
wet,Copper.Creek,CC,2023,9,198,Lathyrus.leucanthus,80-100,3,3,0.3
wet,Copper.Creek,CC,2023,9,198,Ligusticum.porteri,20-40,2,2,0.2
wet,Copper.Creek,CC,2023,9,198,Ligusticum.porteri,40-60,6,6,0.6
wet,Copper.Creek,CC,2023,9,198,Ligusticum.porteri,60-80,4,4,0.4
wet,Copper.Creek,CC,2023,9,198,Ligusticum.porteri,80-100,4,4,0.4
wet,Copper.Creek,CC,2023,9,198,Lupinus.bakeri,40-60,5,5,0.5
wet,Copper.Creek,CC,2023,9,198,Lupinus.bakeri,60-80,49,49,4.9
wet,Copper.Creek,CC,2023,9,198,Potentilla.pulcherrima,20-40,12,12,1.2
wet,Copper.Creek,CC,2023,9,198,Potentilla.pulcherrima,40-60,12,12,1.2
wet,Copper.Creek,CC,2023,9,198,Potentilla.pulcherrima,60-80,6,6,0.6
wet,Copper.Creek,CC,2023,9,198,Potentilla.pulcherrima,80-100,6,6,0.6
wet,Copper.Creek,CC,2023,9,198,Vicia.americana,40-60,6,6,0.6
wet,Copper.Creek,CC,2023,9,198,Vicia.americana,60-80,17,17,1.7
wet,Copper.Creek,CC,2023,10,205,Aconitum.columbianum,0-20,112,112,11.2
wet,Copper.Creek,CC,2023,10,205,Adenolinum.lewisii,60-80,8,8,0.8
wet,Copper.Creek,CC,2023,10,205,Delphinium.barbeyi,0-20,1,1,0.1
wet,Copper.Creek,CC,2023,10,205,Delphinium.barbeyi,20-40,16,16,1.6
wet,Copper.Creek,CC,2023,10,205,Delphinium.barbeyi,40-60,34,34,3.4
wet,Copper.Creek,CC,2023,10,205,Delphinium.barbeyi,60-80,33,33,3.3
wet,Copper.Creek,CC,2023,10,205,Delphinium.barbeyi,80-100,24,24,2.4
wet,Copper.Creek,CC,2023,10,205,Helianthella.quinquenervis,80-100,5,5,0.5
wet,Copper.Creek,CC,2023,10,205,Ligusticum.porteri,20-40,1,1,0.1
wet,Copper.Creek,CC,2023,10,205,Ligusticum.porteri,60-80,1,1,0.1
wet,Copper.Creek,CC,2023,10,205,Ligusticum.porteri,80-100,4,4,0.4
wet,Copper.Creek,CC,2023,10,205,Potentilla.pulcherrima,20-40,5,5,0.5
wet,Copper.Creek,CC,2023,10,205,Potentilla.pulcherrima,40-60,13,13,1.3
wet,Copper.Creek,CC,2023,10,205,Potentilla.pulcherrima,60-80,7,7,0.7
wet,Copper.Creek,CC,2023,10,205,Potentilla.pulcherrima,80-100,5,5,0.5
wet,Copper.Creek,CC,2023,11,216,Aconitum.columbianum,0-20,5,5,0.5
wet,Copper.Creek,CC,2023,11,216,Delphinium.barbeyi,20-40,40,40,4
wet,Copper.Creek,CC,2023,11,216,Delphinium.barbeyi,60-80,20,20,2
wet,Copper.Creek,CC,2023,11,216,Delphinium.barbeyi,80-100,16,16,1.6
wet,Copper.Creek,CC,2023,11,216,Dugaldia.hoopesii,60-80,4,4,0.4
wet,Copper.Creek,CC,2023,11,216,Erigeron.speciosus,20-40,4,4,0.4
wet,Copper.Creek,CC,2023,11,216,Erigeron.speciosus,40-60,7,7,0.7
wet,Copper.Creek,CC,2023,11,216,Erigeron.speciosus,60-80,1,1,0.1
wet,Copper.Creek,CC,2023,11,216,Heliomeris.multiflora,40-60,21,21,2.1
wet,Copper.Creek,CC,2023,11,216,Heliomeris.multiflora,80-100,13,13,1.3
wet,Copper.Creek,CC,2023,11,216,Ligularia.bigelovii,60-80,7,7,0.7
wet,Copper.Creek,CC,2023,11,216,Potentilla.pulcherrima,20-40,2,2,0.2
wet,Copper.Creek,CC,2023,11,216,Potentilla.pulcherrima,60-80,2,2,0.2
wet,Copper.Creek,CC,2023,12,224,0,0-20,0,0,0
wet,Copper.Creek,CC,2023,12,224,0,80-100,0,0,0
wet,Copper.Creek,CC,2023,12,224,Delphinium.barbeyi,60-80,4,4,0.4
wet,Copper.Creek,CC,2023,12,224,Erigeron.speciosus,40-60,2,2,0.2
wet,Copper.Creek,CC,2023,12,224,Erigeron.speciosus,60-80,1,1,0.1
wet,Copper.Creek,CC,2023,12,224,Heliomeris.multiflora,20-40,2,2,0.2
wet,Copper.Creek,CC,2023,12,224,Heliomeris.multiflora,40-60,9,9,0.9
wet,Copper.Creek,CC,2023,13,235,0,0-20,0,0,0
wet,Copper.Creek,CC,2023,13,235,Heliomeris.multiflora,20-40,3,3,0.3
wet,Copper.Creek,CC,2023,13,235,Heliomeris.multiflora,40-60,8,8,0.8
wet,Copper.Creek,CC,2023,13,235,Heliomeris.multiflora,60-80,5,5,0.5
wet,Copper.Creek,CC,2023,13,235,Heliomeris.multiflora,80-100,8,8,0.8
wet,Copper.Creek,CC,2023,14,241,0,0-20,0,0,0
wet,Copper.Creek,CC,2023,14,241,0,20-40,0,0,0
wet,Copper.Creek,CC,2023,14,241,0,60-80,0,0,0
wet,Copper.Creek,CC,2023,14,241,Heliomeris.multiflora,40-60,12,12,1.2
wet,Copper.Creek,CC,2023,14,241,Heliomeris.multiflora,80-100,2,2,0.2
wet,Copper.Creek,CC,2023,15,247,0,0-20,0,0,0
wet,Copper.Creek,CC,2023,15,247,0,20-40,0,0,0
wet,Copper.Creek,CC,2023,15,247,0,80-100,0,0,0
wet,Copper.Creek,CC,2023,15,247,Heliomeris.multiflora,40-60,1,1,0.1
wet,Copper.Creek,CC,2023,15,247,Heliomeris.multiflora,60-80,1,1,0.1
wet,Frogs.Pond,FP,2016,1,112,0,0-20,0,0,0
wet,Frogs.Pond,FP,2016,1,112,0,20-40,0,0,0
wet,Frogs.Pond,FP,2016,1,112,0,40-60,0,0,0
wet,Frogs.Pond,FP,2016,1,112,0,60-80,0,0,0
wet,Frogs.Pond,FP,2016,1,112,0,80-100,0,0,0
wet,Frogs.Pond,FP,2016,1,116,0,0-20,0,0,0
wet,Frogs.Pond,FP,2016,1,116,0,20-40,0,0,0
wet,Frogs.Pond,FP,2016,1,116,0,40-60,0,0,0
wet,Frogs.Pond,FP,2016,1,116,0,60-80,0,0,0
wet,Frogs.Pond,FP,2016,1,116,0,80-100,0,0,0
wet,Frogs.Pond,FP,2016,2,123,0,0-20,0,0,0
wet,Frogs.Pond,FP,2016,2,123,0,20-40,0,0,0
wet,Frogs.Pond,FP,2016,2,123,0,40-60,0,0,0
wet,Frogs.Pond,FP,2016,2,123,0,60-80,0,0,0
wet,Frogs.Pond,FP,2016,2,123,0,80-100,0,0,0
wet,Frogs.Pond,FP,2016,3,134,0,0-20,0,0,0
wet,Frogs.Pond,FP,2016,3,134,0,20-40,0,0,0
wet,Frogs.Pond,FP,2016,3,134,0,40-60,0,0,0
wet,Frogs.Pond,FP,2016,3,134,0,80-100,0,0,0
wet,Frogs.Pond,FP,2016,3,134,Mertensia.fusiformis,60-80,194,194,19.4
wet,Frogs.Pond,FP,2016,4,143,0,0-20,0,0,0
wet,Frogs.Pond,FP,2016,4,143,0,20-40,0,0,0
wet,Frogs.Pond,FP,2016,4,143,Mertensia.fusiformis,40-60,223,223,22.3
wet,Frogs.Pond,FP,2016,4,143,Mertensia.fusiformis,60-80,5,5,0.5
wet,Frogs.Pond,FP,2016,4,143,Mertensia.fusiformis,80-100,3,3,0.3
wet,Frogs.Pond,FP,2016,4,143,Valeriana.occidentalis,0-20,15,15,1.5
wet,Frogs.Pond,FP,2016,5,152,Mertensia.fusiformis,0-20,49,49,4.9
wet,Frogs.Pond,FP,2016,5,152,Mertensia.fusiformis,20-40,209,209,20.9
wet,Frogs.Pond,FP,2016,5,152,Mertensia.fusiformis,40-60,60,60,6
wet,Frogs.Pond,FP,2016,5,152,Mertensia.fusiformis,60-80,143,143,14.3
wet,Frogs.Pond,FP,2016,5,152,Mertensia.fusiformis,80-100,90,90,9
wet,Frogs.Pond,FP,2016,5,152,Taraxacum.officinale,80-100,1,1,0.1
wet,Frogs.Pond,FP,2016,5,152,Valeriana.occidentalis,0-20,4,4,0.4
wet,Frogs.Pond,FP,2016,5,152,Valeriana.occidentalis,20-40,3,3,0.3
wet,Frogs.Pond,FP,2016,5,152,Valeriana.occidentalis,40-60,2,2,0.2
wet,Frogs.Pond,FP,2016,5,152,Valeriana.occidentalis,60-80,3,3,0.3
wet,Frogs.Pond,FP,2016,5,152,Viola.adunca,80-100,15,15,1.5
wet,Frogs.Pond,FP,2016,6,160,Hydrophyllum.fendleri,80-100,8,8,0.8
wet,Frogs.Pond,FP,2016,6,160,Lathyrus.leucanthus,80-100,3,3,0.3
wet,Frogs.Pond,FP,2016,6,160,Lupinus.bakeri,80-100,27,27,2.7
wet,Frogs.Pond,FP,2016,6,160,Mertensia.fusiformis,0-20,24,24,2.4
wet,Frogs.Pond,FP,2016,6,160,Mertensia.fusiformis,20-40,77,77,7.7
wet,Frogs.Pond,FP,2016,6,160,Mertensia.fusiformis,40-60,78,78,7.8
wet,Frogs.Pond,FP,2016,6,160,Mertensia.fusiformis,60-80,93,93,9.3
wet,Frogs.Pond,FP,2016,6,160,Senecio.serra,20-40,1,1,0.1
wet,Frogs.Pond,FP,2016,6,160,Taraxacum.officinale,20-40,6,6,0.6
wet,Frogs.Pond,FP,2016,6,160,Taraxacum.officinale,40-60,1,1,0.1
wet,Frogs.Pond,FP,2016,6,160,Taraxacum.officinale,60-80,1,1,0.1
wet,Frogs.Pond,FP,2016,6,160,Valeriana.occidentalis,0-20,1,1,0.1
wet,Frogs.Pond,FP,2016,6,160,Valeriana.occidentalis,20-40,6,6,0.6
wet,Frogs.Pond,FP,2016,6,160,Valeriana.occidentalis,60-80,9,9,0.9
wet,Frogs.Pond,FP,2016,6,160,Viola.adunca,80-100,9,9,0.9
wet,Frogs.Pond,FP,2016,6,160,Viola.praemorsa,60-80,8,8,0.8
wet,Frogs.Pond,FP,2016,7,166,Draba.aurea,20-40,17,17,1.7
wet,Frogs.Pond,FP,2016,7,166,Draba.aurea,40-60,31,31,3.1
wet,Frogs.Pond,FP,2016,7,166,Fragaria.virginiana,40-60,8,8,0.8
wet,Frogs.Pond,FP,2016,7,166,Hydrophyllum.fendleri,80-100,18,18,1.8
wet,Frogs.Pond,FP,2016,7,166,Lathyrus.leucanthus,20-40,2,2,0.2
wet,Frogs.Pond,FP,2016,7,166,Lathyrus.leucanthus,80-100,9,9,0.9
wet,Frogs.Pond,FP,2016,7,166,Lupinus.bakeri,80-100,96,96,9.6
wet,Frogs.Pond,FP,2016,7,166,Mertensia.fusiformis,20-40,7,7,0.7
wet,Frogs.Pond,FP,2016,7,166,Mertensia.fusiformis,40-60,2,2,0.2
wet,Frogs.Pond,FP,2016,7,166,Mertensia.fusiformis,60-80,4,4,0.4
wet,Frogs.Pond,FP,2016,7,166,Senecio.serra,0-20,5,5,0.5
wet,Frogs.Pond,FP,2016,7,166,Senecio.serra,20-40,8,8,0.8
wet,Frogs.Pond,FP,2016,7,166,Senecio.serra,40-60,5,5,0.5
wet,Frogs.Pond,FP,2016,7,166,Senecio.serra,60-80,5,5,0.5
wet,Frogs.Pond,FP,2016,7,166,Taraxacum.officinale,20-40,1,1,0.1
wet,Frogs.Pond,FP,2016,7,166,Valeriana.occidentalis,20-40,1,1,0.1
wet,Frogs.Pond,FP,2016,7,166,Valeriana.occidentalis,60-80,1,1,0.1
wet,Frogs.Pond,FP,2016,7,166,Viola.adunca,40-60,8,8,0.8
wet,Frogs.Pond,FP,2016,8,173,Draba.aurea,20-40,29,29,2.9
wet,Frogs.Pond,FP,2016,8,173,Draba.aurea,40-60,8,8,0.8
wet,Frogs.Pond,FP,2016,8,173,Erythrocoma.triflora,20-40,7,7,0.7
wet,Frogs.Pond,FP,2016,8,173,Fragaria.virginiana,40-60,8,8,0.8
wet,Frogs.Pond,FP,2016,8,173,Hydrophyllum.fendleri,80-100,40,40,4
wet,Frogs.Pond,FP,2016,8,173,Lathyrus.leucanthus,20-40,33,33,3.3
wet,Frogs.Pond,FP,2016,8,173,Lathyrus.leucanthus,80-100,23,23,2.3
wet,Frogs.Pond,FP,2016,8,173,Lupinus.bakeri,60-80,15,15,1.5
wet,Frogs.Pond,FP,2016,8,173,Lupinus.bakeri,80-100,79,79,7.9
wet,Frogs.Pond,FP,2016,8,173,Potentilla.pulcherrima,20-40,4,4,0.4
wet,Frogs.Pond,FP,2016,8,173,Potentilla.pulcherrima,60-80,9,9,0.9
wet,Frogs.Pond,FP,2016,8,173,Potentilla.pulcherrima,80-100,11,11,1.1
wet,Frogs.Pond,FP,2016,8,173,Senecio.serra,0-20,7,7,0.7
wet,Frogs.Pond,FP,2016,8,173,Senecio.serra,20-40,15,15,1.5
wet,Frogs.Pond,FP,2016,8,173,Senecio.serra,40-60,17,17,1.7
wet,Frogs.Pond,FP,2016,8,173,Senecio.serra,60-80,2,2,0.2
wet,Frogs.Pond,FP,2016,8,173,Vicia.americana,80-100,26,26,2.6
wet,Frogs.Pond,FP,2016,8,173,Viola.adunca,40-60,25,25,2.5
wet,Frogs.Pond,FP,2016,9,179,Adenolinum.lewisii,0-20,2,2,0.2
wet,Frogs.Pond,FP,2016,9,179,Draba.aurea,0-20,12,12,1.2
wet,Frogs.Pond,FP,2016,9,179,Draba.aurea,20-40,10,10,1
wet,Frogs.Pond,FP,2016,9,179,Erythrocoma.triflora,40-60,10,10,1
wet,Frogs.Pond,FP,2016,9,179,Hackelia.floribunda,80-100,11,11,1.1
wet,Frogs.Pond,FP,2016,9,179,Lathyrus.leucanthus,0-20,78,78,7.8
wet,Frogs.Pond,FP,2016,9,179,Lathyrus.leucanthus,40-60,7,7,0.7
wet,Frogs.Pond,FP,2016,9,179,Lupinus.bakeri,40-60,41,41,4.1
wet,Frogs.Pond,FP,2016,9,179,Lupinus.bakeri,60-80,31,31,3.1
wet,Frogs.Pond,FP,2016,9,179,Lupinus.bakeri,80-100,275,275,27.5
wet,Frogs.Pond,FP,2016,9,179,Pentaphylloides.floribunda,0-20,1,1,0.1
wet,Frogs.Pond,FP,2016,9,179,Potentilla.pulcherrima,0-20,33,33,3.3
wet,Frogs.Pond,FP,2016,9,179,Potentilla.pulcherrima,20-40,15,15,1.5
wet,Frogs.Pond,FP,2016,9,179,Potentilla.pulcherrima,40-60,8,8,0.8
wet,Frogs.Pond,FP,2016,9,179,Potentilla.pulcherrima,60-80,16,16,1.6
wet,Frogs.Pond,FP,2016,9,179,Potentilla.pulcherrima,80-100,3,3,0.3
wet,Frogs.Pond,FP,2016,9,179,Senecio.integerrimus,0-20,11,11,1.1
wet,Frogs.Pond,FP,2016,9,179,Senecio.integerrimus,20-40,7,7,0.7
wet,Frogs.Pond,FP,2016,9,179,Senecio.integerrimus,40-60,16,16,1.6
wet,Frogs.Pond,FP,2016,9,179,Senecio.integerrimus,60-80,8,8,0.8
wet,Frogs.Pond,FP,2016,9,179,Vicia.americana,0-20,5,5,0.5
wet,Frogs.Pond,FP,2016,9,179,Vicia.americana,40-60,4,4,0.4
wet,Frogs.Pond,FP,2016,9,179,Vicia.americana,60-80,13,13,1.3
wet,Frogs.Pond,FP,2016,9,179,Vicia.americana,80-100,59,59,5.9
wet,Frogs.Pond,FP,2016,10,188,Collomia.linearis,0-20,30,30,3
wet,Frogs.Pond,FP,2016,10,188,Collomia.linearis,20-40,3,3,0.3
wet,Frogs.Pond,FP,2016,10,188,Collomia.linearis,40-60,17,17,1.7
wet,Frogs.Pond,FP,2016,10,188,Collomia.linearis,60-80,59,59,5.9
wet,Frogs.Pond,FP,2016,10,188,Collomia.linearis,80-100,108,108,10.8
wet,Frogs.Pond,FP,2016,10,188,Delphinium.barbeyi,80-100,19,19,1.9
wet,Frogs.Pond,FP,2016,10,188,Erigeron.flagellaris,80-100,3,3,0.3
wet,Frogs.Pond,FP,2016,10,188,Geranium.richardsonii,40-60,8,8,0.8
wet,Frogs.Pond,FP,2016,10,188,Hackelia.floribunda,80-100,71,71,7.1
wet,Frogs.Pond,FP,2016,10,188,Lathyrus.leucanthus,20-40,15,15,1.5
wet,Frogs.Pond,FP,2016,10,188,Lathyrus.leucanthus,80-100,5,5,0.5
wet,Frogs.Pond,FP,2016,10,188,Ligusticum.porteri,0-20,1,1,0.1
wet,Frogs.Pond,FP,2016,10,188,Ligusticum.porteri,60-80,23,23,2.3
wet,Frogs.Pond,FP,2016,10,188,Lupinus.bakeri,0-20,1,1,0.1
wet,Frogs.Pond,FP,2016,10,188,Lupinus.bakeri,40-60,31,31,3.1
wet,Frogs.Pond,FP,2016,10,188,Lupinus.bakeri,60-80,51,51,5.1
wet,Frogs.Pond,FP,2016,10,188,Lupinus.bakeri,80-100,122,122,12.2
wet,Frogs.Pond,FP,2016,10,188,Potentilla.pulcherrima,0-20,4,4,0.4
wet,Frogs.Pond,FP,2016,10,188,Potentilla.pulcherrima,20-40,39,39,3.9
wet,Frogs.Pond,FP,2016,10,188,Potentilla.pulcherrima,40-60,4,4,0.4
wet,Frogs.Pond,FP,2016,10,188,Potentilla.pulcherrima,60-80,22,22,2.2
wet,Frogs.Pond,FP,2016,10,188,Potentilla.pulcherrima,80-100,21,21,2.1
wet,Frogs.Pond,FP,2016,10,188,Vicia.americana,0-20,4,4,0.4
wet,Frogs.Pond,FP,2016,10,188,Vicia.americana,20-40,22,22,2.2
wet,Frogs.Pond,FP,2016,10,188,Vicia.americana,40-60,32,32,3.2
wet,Frogs.Pond,FP,2016,10,188,Vicia.americana,60-80,11,11,1.1
wet,Frogs.Pond,FP,2016,10,188,Vicia.americana,80-100,64,64,6.4
wet,Frogs.Pond,FP,2016,11,193,Collomia.linearis,0-20,68,68,6.8
wet,Frogs.Pond,FP,2016,11,193,Collomia.linearis,20-40,9,9,0.9
wet,Frogs.Pond,FP,2016,11,193,Collomia.linearis,40-60,14,14,1.4
wet,Frogs.Pond,FP,2016,11,193,Collomia.linearis,60-80,55,55,5.5
wet,Frogs.Pond,FP,2016,11,193,Collomia.linearis,80-100,55,55,5.5
wet,Frogs.Pond,FP,2016,11,193,Delphinium.barbeyi,0-20,25,25,2.5
wet,Frogs.Pond,FP,2016,11,193,Delphinium.barbeyi,80-100,77,77,7.7
wet,Frogs.Pond,FP,2016,11,193,Erigeron.speciosus,80-100,16,16,1.6
wet,Frogs.Pond,FP,2016,11,193,Erythrocoma.triflora,40-60,2,2,0.2
wet,Frogs.Pond,FP,2016,11,193,Hackelia.floribunda,0-20,7,7,0.7
wet,Frogs.Pond,FP,2016,11,193,Hackelia.floribunda,20-40,3,3,0.3
wet,Frogs.Pond,FP,2016,11,193,Hackelia.floribunda,80-100,44,44,4.4
wet,Frogs.Pond,FP,2016,11,193,Helianthella.quinquenervis,0-20,1,1,0.1
wet,Frogs.Pond,FP,2016,11,193,Helianthella.quinquenervis,60-80,2,2,0.2
wet,Frogs.Pond,FP,2016,11,193,Lathyrus.leucanthus,20-40,8,8,0.8
wet,Frogs.Pond,FP,2016,11,193,Ligusticum.porteri,60-80,9,9,0.9
wet,Frogs.Pond,FP,2016,11,193,Lupinus.bakeri,40-60,31,31,3.1
wet,Frogs.Pond,FP,2016,11,193,Lupinus.bakeri,60-80,30,30,3
wet,Frogs.Pond,FP,2016,11,193,Lupinus.bakeri,80-100,61,61,6.1
wet,Frogs.Pond,FP,2016,11,193,Potentilla.pulcherrima,0-20,6,6,0.6
wet,Frogs.Pond,FP,2016,11,193,Potentilla.pulcherrima,20-40,84,84,8.4
wet,Frogs.Pond,FP,2016,11,193,Potentilla.pulcherrima,40-60,6,6,0.6
wet,Frogs.Pond,FP,2016,11,193,Potentilla.pulcherrima,60-80,30,30,3
wet,Frogs.Pond,FP,2016,11,193,Potentilla.pulcherrima,80-100,14,14,1.4
wet,Frogs.Pond,FP,2016,11,193,Vicia.americana,0-20,2,2,0.2
wet,Frogs.Pond,FP,2016,11,193,Vicia.americana,20-40,15,15,1.5
wet,Frogs.Pond,FP,2016,11,193,Vicia.americana,40-60,18,18,1.8
wet,Frogs.Pond,FP,2016,11,193,Vicia.americana,80-100,46,46,4.6
wet,Frogs.Pond,FP,2016,12,201,Achillea.millefolium,20-40,36,36,3.6
wet,Frogs.Pond,FP,2016,12,201,Achillea.millefolium,40-60,14,14,1.4
wet,Frogs.Pond,FP,2016,12,201,Achillea.millefolium,80-100,1,1,0.1
wet,Frogs.Pond,FP,2016,12,201,Adenolinum.lewisii,20-40,6,6,0.6
wet,Frogs.Pond,FP,2016,12,201,Adenolinum.lewisii,40-60,3,3,0.3
wet,Frogs.Pond,FP,2016,12,201,Collomia.linearis,0-20,10,10,1
wet,Frogs.Pond,FP,2016,12,201,Collomia.linearis,20-40,15,15,1.5
wet,Frogs.Pond,FP,2016,12,201,Collomia.linearis,40-60,12,12,1.2
wet,Frogs.Pond,FP,2016,12,201,Collomia.linearis,60-80,52,52,5.2
wet,Frogs.Pond,FP,2016,12,201,Collomia.linearis,80-100,3,3,0.3
