site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,flw.per.meter.sum.week,flw.count.sum.week
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,67.3,673
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,67.3,673
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,67.3,673
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,67.3,673
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Ericameria.parryi,nectar.and.pollen,9.5,95
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,insularis,q,frg,Ericameria.parryi,nectar,9.5,95
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Ericameria.parryi,nectar,9.5,95
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,flavifrons,m,frg,Ericameria.parryi,nectar,9.5,95
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Ericameria.parryi,nectar.and.pollen,9.5,95
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,occidentalis,m,frg,Ericameria.parryi,nectar,9.5,95
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,dry,d,1,Bombus,occidentalis,m,frg,Ericameria.parryi,nectar,9.5,95
Avery.Wash,AW,2020,26-Jul-20,208,11,JEO,12:00:00,13:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,2.8,28
Frogs.Pond,FP,2020,15-Aug-20,228,14,JEO,11:15:00,12:15:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,67.3,673
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,w,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,w,frg,Ericameria.parryi,nectar.and.pollen,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,wet,w,1,Bombus,occidentalis,w,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,89.7,897
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,occidentalis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,occidentalis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,occidentalis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,occidentalis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,occidentalis,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,w,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,w,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,w,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,w,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,appositus,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,appositus,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,appositus,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,appositus,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,californicus,w,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,q,frg,Ericameria.parryi,nectar,5.4,54
Frogs.Pond,FP,2020,21-Aug-20,234,15,JEO,14:50:00,15:50:00,60,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,w,frg,Ericameria.parryi,nectar.and.pollen,5.4,54
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Sidalcea.candida,nectar,NA,NA
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Cirsium.parryi,nectar,0.2,2
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Cirsium.parryi,nectar,0.2,2
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Cirsium.parryi,nectar,0.2,2
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Cirsium.parryi,nectar,0.2,2
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Cirsium.parryi,nectar,0.2,2
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Cirsium.parryi,nectar,0.2,2
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,w,frg,Heliomeris.multiflora,nectar.and.pollen,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,49.2,492
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
Frogs.Pond,FP,2020,27-Aug-20,240,16,JEO,16:00:00,17:00:00,60,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Ericameria.parryi,nectar,4.5,45
